time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2022-09-20 17:07:16.203696, 1663686436200, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:16.404244, 1663686436400, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:16.604633, 1663686436600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:16.810595, 1663686436800, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:17.011357, 1663686437000, 5, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:17.202953, 1663686437200, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:17.403206, 1663686437400, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:17.603258, 1663686437600, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:17.804105, 1663686437800, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:18.008094, 1663686438000, 3, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:18.203068, 1663686438200, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:18.402469, 1663686438400, 0, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:18.602738, 1663686438600, 0, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:18.808016, 1663686438800, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:19.019775, 1663686439000, 8, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:19.208244, 1663686439200, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:19.409178, 1663686439400, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:19.608524, 1663686439600, 6, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:19.807299, 1663686439800, 5, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:20.022742, 1663686440000, 9, 12, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:20.205197, 1663686440200, 4, 0, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:20.414803, 1663686440400, 2, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:20.603924, 1663686440600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:20.803307, 1663686440800, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:21.012581, 1663686441000, 0, 12, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:21.208850, 1663686441200, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:21.404590, 1663686441400, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:21.602002, 1663686441600, 0, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:21.805925, 1663686441800, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:22.015210, 1663686442000, 5, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:22.204440, 1663686442200, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:22.406006, 1663686442400, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:22.603176, 1663686442600, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:22.802486, 1663686442800, 0, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:23.009781, 1663686443000, 6, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:23.202437, 1663686443200, 0, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:23.403114, 1663686443400, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:23.606469, 1663686443600, 0, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:23.809774, 1663686443800, 0, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:24.018821, 1663686444000, 7, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:24.206415, 1663686444200, 4, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:24.408629, 1663686444400, 6, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:24.615344, 1663686444600, 9, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:24.806801, 1663686444800, 4, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:25.016523, 1663686445000, 5, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:25.222915, 1663686445200, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:25.413939, 1663686445400, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:25.615105, 1663686445600, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:25.819357, 1663686445800, 2, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:26.024997, 1663686446000, 0, 16, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:26.218391, 1663686446200, 1, 11, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:26.423350, 1663686446400, 0, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:26.618405, 1663686446600, 1, 11, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:26.814571, 1663686446800, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:27.033069, 1663686447000, 9, 14, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:27.220144, 1663686447200, 2, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:27.420508, 1663686447400, 1, 13, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:27.612287, 1663686447600, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:27.812318, 1663686447800, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:28.009719, 1663686448000, 3, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:28.205665, 1663686448200, 2, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:28.417733, 1663686448400, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:28.613424, 1663686448600, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:28.806416, 1663686448800, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:29.033339, 1663686449000, 0, 20, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:29.213728, 1663686449200, 0, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:29.423320, 1663686449400, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:29.605980, 1663686449600, 0, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:29.813644, 1663686449800, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:30.018968, 1663686450000, 3, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:30.206062, 1663686450200, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:30.411244, 1663686450400, 0, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:30.603847, 1663686450600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:30.817892, 1663686450800, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:31.013277, 1663686451000, 7, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:31.205231, 1663686451200, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:31.424998, 1663686451400, 1, 18, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:31.607891, 1663686451600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:31.818727, 1663686451800, 1, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:32.005786, 1663686452000, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:32.210025, 1663686452200, 2, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:32.403835, 1663686452400, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:32.609038, 1663686452600, 2, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:32.824770, 1663686452800, 0, 16, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:33.026568, 1663686453000, 1, 20, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:33.220180, 1663686453200, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:33.424882, 1663686453400, 0, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:33.615412, 1663686453600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:33.812547, 1663686453800, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:34.006629, 1663686454000, 2, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:34.204050, 1663686454200, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:34.413817, 1663686454400, 2, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:34.621982, 1663686454600, 1, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:34.815942, 1663686454800, 1, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:35.025733, 1663686455000, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:35.203762, 1663686455200, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:35.419675, 1663686455400, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:35.610398, 1663686455600, 2, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:35.804197, 1663686455800, 0, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:36.007457, 1663686456000, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:36.219431, 1663686456200, 1, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:36.408288, 1663686456400, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:36.614249, 1663686456600, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:36.822260, 1663686456800, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:37.037551, 1663686457000, 0, 25, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:37.207329, 1663686457200, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:37.413612, 1663686457400, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:37.608374, 1663686457600, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:37.819389, 1663686457800, 1, 13, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:38.017791, 1663686458000, 1, 13, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:38.211018, 1663686458200, 0, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:38.419803, 1663686458400, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:38.604801, 1663686458600, 0, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:38.808877, 1663686458800, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:39.008707, 1663686459000, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:39.206242, 1663686459200, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:39.407405, 1663686459400, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:39.608259, 1663686459600, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:39.807819, 1663686459800, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:40.008578, 1663686460000, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:40.203765, 1663686460200, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:40.407089, 1663686460400, 1, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:40.604626, 1663686460600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:40.805583, 1663686460800, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:41.005960, 1663686461000, 2, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:41.211339, 1663686461200, 0, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:41.409964, 1663686461400, 2, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:41.616090, 1663686461600, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:41.810781, 1663686461800, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:42.016342, 1663686462000, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:42.206089, 1663686462200, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:42.412650, 1663686462400, 0, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:42.623363, 1663686462600, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:42.815097, 1663686462800, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:43.029040, 1663686463000, 1, 17, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:43.208736, 1663686463200, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:43.416687, 1663686463400, 0, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:43.616857, 1663686463600, 0, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:43.819997, 1663686463800, 1, 12, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:44.030541, 1663686464000, 8, 13, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:44.216999, 1663686464200, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:44.407387, 1663686464400, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:44.609497, 1663686464600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:44.824035, 1663686464800, 1, 18, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:45.024667, 1663686465000, 4, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:45.231591, 1663686465200, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:45.425466, 1663686465400, 0, 15, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:45.612064, 1663686465600, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:45.818136, 1663686465800, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:46.018390, 1663686466000, 9, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:46.213254, 1663686466200, 2, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:46.419208, 1663686466400, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:46.617438, 1663686466600, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:46.819470, 1663686466800, 2, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:47.020561, 1663686467000, 5, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:47.216346, 1663686467200, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:47.415345, 1663686467400, 0, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:47.618675, 1663686467600, 0, 11, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:47.821196, 1663686467800, 0, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:48.024508, 1663686468000, 9, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:48.219651, 1663686468200, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:48.414672, 1663686468400, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:48.609740, 1663686468600, 1, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:48.811531, 1663686468800, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:49.024234, 1663686469000, 1, 17, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:49.218641, 1663686469200, 0, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:49.414273, 1663686469400, 0, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:49.616666, 1663686469600, 0, 13, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:49.816356, 1663686469800, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:50.014622, 1663686470000, 1, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:50.216234, 1663686470200, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:50.421446, 1663686470400, 0, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:50.607530, 1663686470600, 0, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:50.814628, 1663686470800, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:51.030679, 1663686471000, 1, 15, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:51.216800, 1663686471200, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:51.420204, 1663686471400, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:51.615973, 1663686471600, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:51.810253, 1663686471800, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:52.040175, 1663686472000, 1, 27, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:52.215405, 1663686472200, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:52.407953, 1663686472400, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:52.616109, 1663686472600, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:52.840870, 1663686472800, 1, 27, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:53.003484, 1663686473000, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:53.221795, 1663686473200, 3, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:53.418862, 1663686473400, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:53.608591, 1663686473600, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:53.815364, 1663686473800, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:54.026864, 1663686474000, 7, 17, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:54.217913, 1663686474200, 0, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:54.414637, 1663686474400, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:54.622018, 1663686474600, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:54.808638, 1663686474800, 1, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:55.025603, 1663686475000, 1, 16, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:55.203975, 1663686475200, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:55.403101, 1663686475400, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:55.606012, 1663686475600, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:55.814135, 1663686475800, 2, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:56.030342, 1663686476000, 8, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:56.219136, 1663686476200, 1, 14, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:56.414565, 1663686476400, 0, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:56.616594, 1663686476600, 1, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:56.815187, 1663686476800, 2, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:57.017350, 1663686477000, 0, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:57.214816, 1663686477200, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:57.416040, 1663686477400, 0, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:57.609203, 1663686477600, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:57.818263, 1663686477800, 0, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:58.027945, 1663686478000, 9, 11, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:58.207381, 1663686478200, 0, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:58.405842, 1663686478400, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:58.611168, 1663686478600, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:58.827024, 1663686478800, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:59.006737, 1663686479000, 3, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:59.203006, 1663686479200, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:59.421858, 1663686479400, 1, 8, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:59.606274, 1663686479600, 0, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:07:59.821623, 1663686479800, 1, 11, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:00.048858, 1663686480000, 9, 24, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:00.221889, 1663686480200, 1, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:00.414832, 1663686480400, 2, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:00.605545, 1663686480600, 0, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:00.814320, 1663686480800, 2, 5, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:01.009086, 1663686481000, 0, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:01.203422, 1663686481200, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:01.411671, 1663686481400, 2, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:01.607710, 1663686481600, 0, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:01.810176, 1663686481800, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:02.003505, 1663686482000, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:02.221978, 1663686482200, 1, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:02.419377, 1663686482400, 1, 7, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:02.618451, 1663686482600, 1, 10, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:02.809466, 1663686482800, 3, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:03.003788, 1663686483000, 1, 2, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:03.216023, 1663686483200, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:03.410362, 1663686483400, 0, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:03.608187, 1663686483600, 0, 6, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:03.817149, 1663686483800, 2, 4, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:04.013286, 1663686484000, 1, 9, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:04.204479, 1663686484200, 2, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:04.406207, 1663686484400, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:04.604307, 1663686484600, 1, 3, 1.0, 3.0, 0.0, 1.7017, 9.0, 
2022-09-20 17:08:04.807514, 1663686484800, 1, 1, 1.0, 3.0, 0.0, 1.7017, 9.0, 
